<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBERP;10;19/01/18;13:00;203.4100000
SBERP;10;19/01/18;13:10;202.6900000
SBERP;10;19/01/18;13:20;202.8000000
SBERP;10;19/01/18;13:30;202.6400000
SBERP;10;19/01/18;13:40;202.9900000
SBERP;10;19/01/18;13:50;202.6600000
SBERP;10;19/01/18;14:00;203.1700000
SBERP;10;19/01/18;14:10;202.9100000
SBERP;10;19/01/18;14:20;203.1100000
SBERP;10;19/01/18;14:30;202.9600000
SBERP;10;19/01/18;14:40;202.7900000
SBERP;10;19/01/18;14:50;202.6900000
SBERP;10;19/01/18;15:00;202.4100000
SBERP;10;19/01/18;15:10;202.5000000
SBERP;10;19/01/18;15:20;202.5000000
SBERP;10;19/01/18;15:30;202.4600000
SBERP;10;19/01/18;15:40;202.2500000
SBERP;10;19/01/18;15:50;201.8200000
SBERP;10;19/01/18;16:00;201.7500000
SBERP;10;19/01/18;16:10;202.0000000
SBERP;10;19/01/18;16:20;202.2100000
SBERP;10;19/01/18;16:30;202.1300000
SBERP;10;19/01/18;16:40;201.7700000
SBERP;10;19/01/18;16:50;201.6500000
SBERP;10;19/01/18;17:00;202.0200000
SBERP;10;19/01/18;17:10;201.9300000
SBERP;10;19/01/18;17:20;202.2200000
SBERP;10;19/01/18;17:30;202.7500000
SBERP;10;19/01/18;17:40;203.1500000
SBERP;10;19/01/18;17:50;204.3300000
SBERP;10;19/01/18;18:00;203.6000000
SBERP;10;19/01/18;18:10;203.3200000
SBERP;10;19/01/18;18:20;203.4900000
SBERP;10;19/01/18;18:30;203.7400000
SBERP;10;19/01/18;18:40;203.5800000
SBERP;10;19/01/18;18:50;203.9700000
SBERP;10;22/01/18;10:10;203.1700000
SBERP;10;22/01/18;10:20;203.4400000
SBERP;10;22/01/18;10:30;203.4500000
SBERP;10;22/01/18;10:40;203.4900000
SBERP;10;22/01/18;10:50;204.2400000
SBERP;10;22/01/18;11:00;203.9300000
SBERP;10;22/01/18;11:10;204.2500000
SBERP;10;22/01/18;11:20;203.9700000
SBERP;10;22/01/18;11:30;203.8600000
SBERP;10;22/01/18;11:40;203.7000000
SBERP;10;22/01/18;11:50;203.9100000
SBERP;10;22/01/18;12:00;203.6100000
SBERP;10;22/01/18;12:10;203.5200000
SBERP;10;22/01/18;12:20;203.8600000
SBERP;10;22/01/18;12:30;203.7500000
SBERP;10;22/01/18;12:40;203.3600000
SBERP;10;22/01/18;12:50;203.1400000
SBERP;10;22/01/18;13:00;203.5000000
SBERP;10;22/01/18;13:10;203.4900000
SBERP;10;22/01/18;13:20;203.4400000
SBERP;10;22/01/18;13:30;203.1000000
SBERP;10;22/01/18;13:40;203.1000000
SBERP;10;22/01/18;13:50;203.1600000
SBERP;10;22/01/18;14:00;203.3600000
SBERP;10;22/01/18;14:10;203.1200000
SBERP;10;22/01/18;14:20;203.3100000
SBERP;10;22/01/18;14:30;203.6000000
SBERP;10;22/01/18;14:40;203.5400000
SBERP;10;22/01/18;14:50;203.5300000
SBERP;10;22/01/18;15:00;203.6200000
SBERP;10;22/01/18;15:10;203.4000000
SBERP;10;22/01/18;15:20;203.3100000
SBERP;10;22/01/18;15:30;203.1500000
SBERP;10;22/01/18;15:40;202.9700000
SBERP;10;22/01/18;15:50;202.9200000
SBERP;10;22/01/18;16:00;202.1000000
SBERP;10;22/01/18;16:10;201.6500000
SBERP;10;22/01/18;16:20;201.7600000
SBERP;10;22/01/18;16:30;202.3900000
SBERP;10;22/01/18;16:40;202.4000000
SBERP;10;22/01/18;16:50;202.4200000
SBERP;10;22/01/18;17:00;202.4100000
SBERP;10;22/01/18;17:10;202.2000000
SBERP;10;22/01/18;17:20;202.1300000
SBERP;10;22/01/18;17:30;202.5000000
SBERP;10;22/01/18;17:40;202.3200000
SBERP;10;22/01/18;17:50;202.3600000
SBERP;10;22/01/18;18:00;203.1000000
SBERP;10;22/01/18;18:10;203.0900000
SBERP;10;22/01/18;18:20;202.8500000
SBERP;10;22/01/18;18:30;202.7400000
SBERP;10;22/01/18;18:40;202.6600000
SBERP;10;22/01/18;18:50;202.5000000
SBERP;10;23/01/18;10:10;204.3100000
SBERP;10;23/01/18;10:20;204.3000000
SBERP;10;23/01/18;10:30;204.1700000
SBERP;10;23/01/18;10:40;204.1200000
SBERP;10;23/01/18;10:50;204.4600000
SBERP;10;23/01/18;11:00;204.7400000
SBERP;10;23/01/18;11:10;204.3000000
SBERP;10;23/01/18;11:20;204.6300000
SBERP;10;23/01/18;11:30;204.2400000
SBERP;10;23/01/18;11:40;204.2200000
SBERP;10;23/01/18;11:50;203.9900000
SBERP;10;23/01/18;12:00;203.6600000
SBERP;10;23/01/18;12:10;203.8600000
SBERP;10;23/01/18;12:20;203.2000000
SBERP;10;23/01/18;12:30;202.9100000
SBERP;10;23/01/18;12:40;202.9200000
SBERP;10;23/01/18;12:50;203.0600000
SBERP;10;23/01/18;13:00;203.2700000
SBERP;10;23/01/18;13:10;202.8100000
SBERP;10;23/01/18;13:20;202.7300000
SBERP;10;23/01/18;13:30;202.9800000
SBERP;10;23/01/18;13:40;203.2000000
SBERP;10;23/01/18;13:50;203.3700000
SBERP;10;23/01/18;14:00;203.2000000
SBERP;10;23/01/18;14:10;202.7600000
SBERP;10;23/01/18;14:20;202.4200000
SBERP;10;23/01/18;14:30;202.5300000
SBERP;10;23/01/18;14:40;202.1600000
SBERP;10;23/01/18;14:50;202.5500000
SBERP;10;23/01/18;15:00;202.6800000
SBERP;10;23/01/18;15:10;202.8700000
SBERP;10;23/01/18;15:20;202.9300000
SBERP;10;23/01/18;15:30;202.4300000
SBERP;10;23/01/18;15:40;202.6100000
SBERP;10;23/01/18;15:50;202.6500000
SBERP;10;23/01/18;16:00;202.8300000
SBERP;10;23/01/18;16:10;202.9700000
SBERP;10;23/01/18;16:20;202.7100000
SBERP;10;23/01/18;16:30;202.6000000
SBERP;10;23/01/18;16:40;203.0600000
SBERP;10;23/01/18;16:50;203.0300000
SBERP;10;23/01/18;17:00;203.0200000
SBERP;10;23/01/18;17:10;202.8100000
SBERP;10;23/01/18;17:20;203.0800000
SBERP;10;23/01/18;17:30;203.1700000
SBERP;10;23/01/18;17:40;202.9200000
SBERP;10;23/01/18;17:50;203.0100000
SBERP;10;23/01/18;18:00;203.0000000
SBERP;10;23/01/18;18:10;202.6200000
SBERP;10;23/01/18;18:20;202.5600000
SBERP;10;23/01/18;18:30;202.5800000
SBERP;10;23/01/18;18:40;202.8400000
SBERP;10;23/01/18;18:50;202.7100000
SBERP;10;24/01/18;10:10;202.7700000
SBERP;10;24/01/18;10:20;202.4100000
SBERP;10;24/01/18;10:30;202.8800000
SBERP;10;24/01/18;10:40;202.6300000
SBERP;10;24/01/18;10:50;203.1200000
SBERP;10;24/01/18;11:00;202.8700000
SBERP;10;24/01/18;11:10;202.7100000
SBERP;10;24/01/18;11:20;202.5600000
SBERP;10;24/01/18;11:30;202.9100000
SBERP;10;24/01/18;11:40;203.2800000
SBERP;10;24/01/18;11:50;203.4400000
SBERP;10;24/01/18;12:00;203.4200000
SBERP;10;24/01/18;12:10;203.4000000
SBERP;10;24/01/18;12:20;203.5400000
SBERP;10;24/01/18;12:30;203.4700000
SBERP;10;24/01/18;12:40;203.6200000
SBERP;10;24/01/18;12:50;203.7300000
SBERP;10;24/01/18;13:00;204.2300000
SBERP;10;24/01/18;13:10;204.4200000
SBERP;10;24/01/18;13:20;204.2300000
SBERP;10;24/01/18;13:30;204.2500000
SBERP;10;24/01/18;13:40;204.0600000
SBERP;10;24/01/18;13:50;204.0000000
SBERP;10;24/01/18;14:00;203.9400000
SBERP;10;24/01/18;14:10;203.8000000
SBERP;10;24/01/18;14:20;203.8200000
SBERP;10;24/01/18;14:30;203.8100000
SBERP;10;24/01/18;14:40;204.3700000
SBERP;10;24/01/18;14:50;204.3600000
SBERP;10;24/01/18;15:00;204.3600000
SBERP;10;24/01/18;15:10;204.4400000
SBERP;10;24/01/18;15:20;204.5100000
SBERP;10;24/01/18;15:30;204.6500000
SBERP;10;24/01/18;15:40;204.8400000
SBERP;10;24/01/18;15:50;204.8900000
SBERP;10;24/01/18;16:00;204.8000000
SBERP;10;24/01/18;16:10;204.6600000
SBERP;10;24/01/18;16:20;204.5000000
SBERP;10;24/01/18;16:30;204.4200000
SBERP;10;24/01/18;16:40;204.5200000
SBERP;10;24/01/18;16:50;204.4600000
SBERP;10;24/01/18;17:00;204.9000000
SBERP;10;24/01/18;17:10;204.6900000
SBERP;10;24/01/18;17:20;204.7400000
SBERP;10;24/01/18;17:30;204.9500000
SBERP;10;24/01/18;17:40;204.7300000
SBERP;10;24/01/18;17:50;204.5200000
SBERP;10;24/01/18;18:00;205.0000000
SBERP;10;24/01/18;18:10;205.0000000
SBERP;10;24/01/18;18:20;204.5500000
SBERP;10;24/01/18;18:30;204.3600000
SBERP;10;24/01/18;18:40;204.4000000
SBERP;10;24/01/18;18:50;204.2000000
SBERP;10;25/01/18;10:10;205.9700000
SBERP;10;25/01/18;10:20;205.3200000
SBERP;10;25/01/18;10:30;205.4500000
SBERP;10;25/01/18;10:40;205.5700000
SBERP;10;25/01/18;10:50;205.8600000
SBERP;10;25/01/18;11:00;206.5200000
SBERP;10;25/01/18;11:10;205.8900000
SBERP;10;25/01/18;11:20;206.0000000
SBERP;10;25/01/18;11:30;206.1700000
SBERP;10;25/01/18;11:40;205.6000000
SBERP;10;25/01/18;11:50;205.9800000
SBERP;10;25/01/18;12:00;206.3000000
SBERP;10;25/01/18;12:10;206.7800000
SBERP;10;25/01/18;12:20;206.6700000
SBERP;10;25/01/18;12:30;206.6100000
SBERP;10;25/01/18;12:40;206.6900000
SBERP;10;25/01/18;12:50;206.6500000
SBERP;10;25/01/18;13:00;207.1900000
SBERP;10;25/01/18;13:10;207.1700000
SBERP;10;25/01/18;13:20;207.2500000
SBERP;10;25/01/18;13:30;207.4600000
SBERP;10;25/01/18;13:40;207.9000000
SBERP;10;25/01/18;13:50;207.8900000
SBERP;10;25/01/18;14:00;208.2500000
SBERP;10;25/01/18;14:10;208.3100000
SBERP;10;25/01/18;14:20;208.9000000
SBERP;10;25/01/18;14:30;209.6400000
SBERP;10;25/01/18;14:40;210.0600000
SBERP;10;25/01/18;14:50;209.0400000
SBERP;10;25/01/18;15:00;209.4500000
SBERP;10;25/01/18;15:10;209.3300000
SBERP;10;25/01/18;15:20;209.8900000
SBERP;10;25/01/18;15:30;210.1400000
SBERP;10;25/01/18;15:40;210.1300000
SBERP;10;25/01/18;15:50;210.2100000
SBERP;10;25/01/18;16:00;210.4900000
SBERP;10;25/01/18;16:10;210.2500000
SBERP;10;25/01/18;16:20;210.1900000
SBERP;10;25/01/18;16:30;209.9800000
SBERP;10;25/01/18;16:40;209.3800000
SBERP;10;25/01/18;16:50;208.3900000
SBERP;10;25/01/18;17:00;208.8900000
SBERP;10;25/01/18;17:10;208.0800000
SBERP;10;25/01/18;17:20;209.0600000
SBERP;10;25/01/18;17:30;209.0600000
SBERP;10;25/01/18;17:40;208.7800000
SBERP;10;25/01/18;17:50;208.9000000
SBERP;10;25/01/18;18:00;207.9900000
SBERP;10;25/01/18;18:10;207.9900000
SBERP;10;25/01/18;18:20;208.8600000
SBERP;10;25/01/18;18:30;209.4400000
SBERP;10;25/01/18;18:40;208.7300000
SBERP;10;25/01/18;18:50;209.0000000
SBERP;10;26/01/18;10:10;208.1400000
SBERP;10;26/01/18;10:20;208.2800000
SBERP;10;26/01/18;10:30;208.9600000
SBERP;10;26/01/18;10:40;209.8500000
SBERP;10;26/01/18;10:50;210.3400000
SBERP;10;26/01/18;11:00;210.6000000
SBERP;10;26/01/18;11:10;210.4800000
SBERP;10;26/01/18;11:20;211.5000000
SBERP;10;26/01/18;11:30;210.7300000
SBERP;10;26/01/18;11:40;210.9900000
SBERP;10;26/01/18;11:50;211.1600000
SBERP;10;26/01/18;12:00;211.3000000
SBERP;10;26/01/18;12:10;211.2600000
SBERP;10;26/01/18;12:20;211.0300000
SBERP;10;26/01/18;12:30;210.9400000
SBERP;10;26/01/18;12:40;211.0000000
SBERP;10;26/01/18;12:50;210.5600000
SBERP;10;26/01/18;13:00;210.3200000
SBERP;10;26/01/18;13:10;209.6700000
SBERP;10;26/01/18;13:20;209.7900000
SBERP;10;26/01/18;13:30;210.2600000
SBERP;10;26/01/18;13:40;210.7200000
SBERP;10;26/01/18;13:50;210.6000000
SBERP;10;26/01/18;14:00;210.8200000
SBERP;10;26/01/18;14:10;210.9800000
SBERP;10;26/01/18;14:20;210.7500000
SBERP;10;26/01/18;14:30;210.8900000
SBERP;10;26/01/18;14:40;210.1900000
SBERP;10;26/01/18;14:50;210.5400000
SBERP;10;26/01/18;15:00;209.9500000
SBERP;10;26/01/18;15:10;209.7500000
SBERP;10;26/01/18;15:20;209.9600000
SBERP;10;26/01/18;15:30;210.2300000
SBERP;10;26/01/18;15:40;210.1700000
SBERP;10;26/01/18;15:50;210.4300000
SBERP;10;26/01/18;16:00;210.7600000
SBERP;10;26/01/18;16:10;210.3500000
SBERP;10;26/01/18;16:20;210.0100000
SBERP;10;26/01/18;16:30;210.5700000
SBERP;10;26/01/18;16:40;210.2700000
SBERP;10;26/01/18;16:50;210.4000000
SBERP;10;26/01/18;17:00;209.8000000
SBERP;10;26/01/18;17:10;210.0900000
SBERP;10;26/01/18;17:20;209.6600000
SBERP;10;26/01/18;17:30;208.7900000
SBERP;10;26/01/18;17:40;208.3300000
SBERP;10;26/01/18;17:50;208.9100000
SBERP;10;26/01/18;18:00;209.3500000
SBERP;10;26/01/18;18:10;208.9300000
SBERP;10;26/01/18;18:20;208.0100000
SBERP;10;26/01/18;18:30;208.2900000
SBERP;10;26/01/18;18:40;208.4000000
SBERP;10;26/01/18;18:50;208.0000000
SBERP;10;29/01/18;10:10;210.2500000
SBERP;10;29/01/18;10:20;209.7200000
SBERP;10;29/01/18;10:30;209.6200000
SBERP;10;29/01/18;10:40;208.8200000
SBERP;10;29/01/18;10:50;208.4800000
SBERP;10;29/01/18;11:00;209.1100000
SBERP;10;29/01/18;11:10;209.5500000
SBERP;10;29/01/18;11:20;210.1000000
SBERP;10;29/01/18;11:30;210.1000000
SBERP;10;29/01/18;11:40;210.0400000
SBERP;10;29/01/18;11:50;209.9200000
SBERP;10;29/01/18;12:00;210.1900000
SBERP;10;29/01/18;12:10;209.9000000
SBERP;10;29/01/18;12:20;209.9100000
SBERP;10;29/01/18;12:30;209.9400000
SBERP;10;29/01/18;12:40;209.7000000
SBERP;10;29/01/18;12:50;209.2200000
SBERP;10;29/01/18;13:00;209.2400000
SBERP;10;29/01/18;13:10;209.3100000
SBERP;10;29/01/18;13:20;209.8200000
SBERP;10;29/01/18;13:30;209.6400000
SBERP;10;29/01/18;13:40;209.8700000
SBERP;10;29/01/18;13:50;210.0000000
SBERP;10;29/01/18;14:00;210.2600000
SBERP;10;29/01/18;14:10;210.0800000
SBERP;10;29/01/18;14:20;210.0700000
SBERP;10;29/01/18;14:30;210.2100000
SBERP;10;29/01/18;14:40;210.0400000
SBERP;10;29/01/18;14:50;210.1800000
SBERP;10;29/01/18;15:00;209.9500000
SBERP;10;29/01/18;15:10;209.7500000
SBERP;10;29/01/18;15:20;209.5000000
SBERP;10;29/01/18;15:30;209.6400000
SBERP;10;29/01/18;15:40;209.2700000
SBERP;10;29/01/18;15:50;209.3700000
SBERP;10;29/01/18;16:00;209.4800000
SBERP;10;29/01/18;16:10;209.4700000
SBERP;10;29/01/18;16:20;209.5000000
SBERP;10;29/01/18;16:30;210.0300000
SBERP;10;29/01/18;16:40;210.2300000
SBERP;10;29/01/18;16:50;210.2900000
SBERP;10;29/01/18;17:00;210.1600000
SBERP;10;29/01/18;17:10;209.6400000
SBERP;10;29/01/18;17:20;210.0200000
SBERP;10;29/01/18;17:30;210.2200000
SBERP;10;29/01/18;17:40;210.0000000
SBERP;10;29/01/18;17:50;210.1400000
SBERP;10;29/01/18;18:00;210.1900000
SBERP;10;29/01/18;18:10;210.2000000
SBERP;10;29/01/18;18:20;210.0800000
SBERP;10;29/01/18;18:30;210.2300000
SBERP;10;29/01/18;18:40;210.4700000
SBERP;10;29/01/18;18:50;209.9000000
SBERP;10;30/01/18;10:10;209.7600000
SBERP;10;30/01/18;10:20;209.5800000
SBERP;10;30/01/18;10:30;209.6400000
SBERP;10;30/01/18;10:40;209.4300000
SBERP;10;30/01/18;10:50;209.6000000
SBERP;10;30/01/18;11:00;209.9000000
SBERP;10;30/01/18;11:10;210.3100000
SBERP;10;30/01/18;11:20;211.5600000
SBERP;10;30/01/18;11:30;212.4300000
SBERP;10;30/01/18;11:40;211.3400000
SBERP;10;30/01/18;11:50;211.8400000
SBERP;10;30/01/18;12:00;212.2800000
SBERP;10;30/01/18;12:10;212.5300000
SBERP;10;30/01/18;12:20;213.3300000
SBERP;10;30/01/18;12:30;214.4200000
SBERP;10;30/01/18;12:40;214.4400000
SBERP;10;30/01/18;12:50;214.1800000
SBERP;10;30/01/18;13:00;214.2700000
SBERP;10;30/01/18;13:10;213.7100000
SBERP;10;30/01/18;13:20;212.9600000
SBERP;10;30/01/18;13:30;212.8600000
SBERP;10;30/01/18;13:40;212.9900000
SBERP;10;30/01/18;13:50;213.0400000
SBERP;10;30/01/18;14:00;213.8000000
SBERP;10;30/01/18;14:10;214.1100000
SBERP;10;30/01/18;14:20;213.8100000
SBERP;10;30/01/18;14:30;214.0400000
SBERP;10;30/01/18;14:40;213.7700000
SBERP;10;30/01/18;14:50;214.1500000
SBERP;10;30/01/18;15:00;214.5900000
SBERP;10;30/01/18;15:10;214.6000000
SBERP;10;30/01/18;15:20;214.2400000
SBERP;10;30/01/18;15:30;214.0900000
SBERP;10;30/01/18;15:40;214.1200000
SBERP;10;30/01/18;15:50;214.3200000
SBERP;10;30/01/18;16:00;214.4600000
SBERP;10;30/01/18;16:10;214.4300000
SBERP;10;30/01/18;16:20;214.0500000
SBERP;10;30/01/18;16:30;214.4100000
SBERP;10;30/01/18;16:40;214.6400000
SBERP;10;30/01/18;16:50;214.2500000
SBERP;10;30/01/18;17:00;214.4600000
SBERP;10;30/01/18;17:10;214.1500000
SBERP;10;30/01/18;17:20;214.1200000
SBERP;10;30/01/18;17:30;214.1500000
SBERP;10;30/01/18;17:40;213.6600000
SBERP;10;30/01/18;17:50;213.7000000
SBERP;10;30/01/18;18:00;213.4900000
SBERP;10;30/01/18;18:10;213.3300000
SBERP;10;30/01/18;18:20;213.4500000
SBERP;10;30/01/18;18:30;212.9400000
SBERP;10;30/01/18;18:40;213.4300000
SBERP;10;30/01/18;18:50;213.3500000
SBERP;10;31/01/18;10:10;213.8400000
SBERP;10;31/01/18;10:20;213.8400000
SBERP;10;31/01/18;10:30;212.9500000
SBERP;10;31/01/18;10:40;215.1700000
SBERP;10;31/01/18;10:50;215.2600000
SBERP;10;31/01/18;11:00;215.2000000
SBERP;10;31/01/18;11:10;215.4700000
SBERP;10;31/01/18;11:20;215.5400000
SBERP;10;31/01/18;11:30;215.9000000
SBERP;10;31/01/18;11:40;216.6700000
SBERP;10;31/01/18;11:50;216.5300000
SBERP;10;31/01/18;12:00;216.3000000
SBERP;10;31/01/18;12:10;216.5200000
SBERP;10;31/01/18;12:20;216.4500000
SBERP;10;31/01/18;12:30;216.7700000
SBERP;10;31/01/18;12:40;216.9300000
SBERP;10;31/01/18;12:50;216.5300000
SBERP;10;31/01/18;13:00;216.3700000
SBERP;10;31/01/18;13:10;215.7600000
SBERP;10;31/01/18;13:20;215.9300000
SBERP;10;31/01/18;13:30;215.7900000
SBERP;10;31/01/18;13:40;216.2500000
SBERP;10;31/01/18;13:50;216.0500000
SBERP;10;31/01/18;14:00;214.6300000
SBERP;10;31/01/18;14:10;214.9800000
SBERP;10;31/01/18;14:20;215.6600000
SBERP;10;31/01/18;14:30;215.0700000
SBERP;10;31/01/18;14:40;215.7100000
SBERP;10;31/01/18;14:50;216.5300000
SBERP;10;31/01/18;15:00;216.2500000
SBERP;10;31/01/18;15:10;215.6300000
SBERP;10;31/01/18;15:20;215.4200000
SBERP;10;31/01/18;15:30;215.5000000
SBERP;10;31/01/18;15:40;216.5900000
SBERP;10;31/01/18;15:50;216.5100000
SBERP;10;31/01/18;16:00;216.5100000
SBERP;10;31/01/18;16:10;216.3000000
SBERP;10;31/01/18;16:20;216.8800000
SBERP;10;31/01/18;16:30;216.7700000
SBERP;10;31/01/18;16:40;216.6600000
SBERP;10;31/01/18;16:50;217.0400000
SBERP;10;31/01/18;17:00;217.1800000
SBERP;10;31/01/18;17:10;217.3900000
SBERP;10;31/01/18;17:20;216.9600000
SBERP;10;31/01/18;17:30;217.0500000
SBERP;10;31/01/18;17:40;217.0300000
SBERP;10;31/01/18;17:50;217.0400000
SBERP;10;31/01/18;18:00;217.1600000
SBERP;10;31/01/18;18:10;216.9200000
SBERP;10;31/01/18;18:20;217.1900000
SBERP;10;31/01/18;18:30;217.2500000
SBERP;10;31/01/18;18:40;217.9500000
SBERP;10;31/01/18;18:50;217.4900000
SBERP;10;01/02/18;10:10;219.2600000
SBERP;10;01/02/18;10:20;219.4000000
SBERP;10;01/02/18;10:30;219.7500000
SBERP;10;01/02/18;10:40;220.1000000
SBERP;10;01/02/18;10:50;220.2000000
SBERP;10;01/02/18;11:00;220.3900000
SBERP;10;01/02/18;11:10;221.0700000
SBERP;10;01/02/18;11:20;221.2400000
SBERP;10;01/02/18;11:30;221.3200000
SBERP;10;01/02/18;11:40;221.7900000
SBERP;10;01/02/18;11:50;221.6000000
SBERP;10;01/02/18;12:00;221.1900000
SBERP;10;01/02/18;12:10;220.8600000
SBERP;10;01/02/18;12:20;220.5000000
SBERP;10;01/02/18;12:30;220.0600000
SBERP;10;01/02/18;12:40;220.0200000
SBERP;10;01/02/18;12:50;219.7400000
SBERP;10;01/02/18;13:00;220.5000000
SBERP;10;01/02/18;13:10;220.8300000
SBERP;10;01/02/18;13:20;220.6800000
SBERP;10;01/02/18;13:30;221.0000000
SBERP;10;01/02/18;13:40;220.6000000
SBERP;10;01/02/18;13:50;221.0000000
SBERP;10;01/02/18;14:00;220.2600000
SBERP;10;01/02/18;14:10;219.2800000
SBERP;10;01/02/18;14:20;218.0700000
SBERP;10;01/02/18;14:30;218.6100000
SBERP;10;01/02/18;14:40;215.6600000
SBERP;10;01/02/18;14:50;215.1400000
SBERP;10;01/02/18;15:00;215.7500000
SBERP;10;01/02/18;15:10;216.6600000
SBERP;10;01/02/18;15:20;217.9000000
SBERP;10;01/02/18;15:30;217.3600000
SBERP;10;01/02/18;15:40;216.5000000
SBERP;10;01/02/18;15:50;216.6100000
SBERP;10;01/02/18;16:00;215.8800000
SBERP;10;01/02/18;16:10;215.6200000
SBERP;10;01/02/18;16:20;215.5800000
SBERP;10;01/02/18;16:30;215.3900000
SBERP;10;01/02/18;16:40;213.9700000
SBERP;10;01/02/18;16:50;213.6300000
SBERP;10;01/02/18;17:00;214.0300000
SBERP;10;01/02/18;17:10;213.5300000
SBERP;10;01/02/18;17:20;214.2700000
SBERP;10;01/02/18;17:30;214.9000000
SBERP;10;01/02/18;17:40;215.2100000
SBERP;10;01/02/18;17:50;214.7000000
SBERP;10;01/02/18;18:00;214.2000000
SBERP;10;01/02/18;18:10;214.3300000
SBERP;10;01/02/18;18:20;213.8800000
SBERP;10;01/02/18;18:30;214.1600000
SBERP;10;01/02/18;18:40;213.7700000
SBERP;10;01/02/18;18:50;213.7700000
SBERP;10;02/02/18;10:10;214.8800000
SBERP;10;02/02/18;10:20;216.0100000
SBERP;10;02/02/18;10:30;215.7900000
SBERP;10;02/02/18;10:40;214.7700000
SBERP;10;02/02/18;10:50;215.2000000
SBERP;10;02/02/18;11:00;215.7900000
SBERP;10;02/02/18;11:10;214.8700000
SBERP;10;02/02/18;11:20;215.4500000
SBERP;10;02/02/18;11:30;215.0500000
SBERP;10;02/02/18;11:40;214.4900000
SBERP;10;02/02/18;11:50;215.2100000
SBERP;10;02/02/18;12:00;215.2000000
SBERP;10;02/02/18;12:10;215.2500000
SBERP;10;02/02/18;12:20;215.0800000
SBERP;10;02/02/18;12:30;214.8700000
SBERP;10;02/02/18;12:40;214.9300000
SBERP;10;02/02/18;12:50;214.6900000
SBERP;10;02/02/18;13:00;214.8100000
SBERP;10;02/02/18;13:10;214.0200000
SBERP;10;02/02/18;13:20;212.7600000
SBERP;10;02/02/18;13:30;213.0400000
SBERP;10;02/02/18;13:40;212.6200000
SBERP;10;02/02/18;13:50;212.0100000
SBERP;10;02/02/18;14:00;211.5500000
SBERP;10;02/02/18;14:10;210.7600000
SBERP;10;02/02/18;14:20;210.8100000
SBERP;10;02/02/18;14:30;210.2800000
SBERP;10;02/02/18;14:40;209.8300000
SBERP;10;02/02/18;14:50;209.7600000
SBERP;10;02/02/18;15:00;209.9300000
SBERP;10;02/02/18;15:10;210.9500000
SBERP;10;02/02/18;15:20;210.9000000
SBERP;10;02/02/18;15:30;210.8100000
SBERP;10;02/02/18;15:40;210.7500000
SBERP;10;02/02/18;15:50;210.7200000
SBERP;10;02/02/18;16:00;210.5500000
SBERP;10;02/02/18;16:10;210.4500000
SBERP;10;02/02/18;16:20;209.5800000
SBERP;10;02/02/18;16:30;209.7000000
SBERP;10;02/02/18;16:40;209.4500000
SBERP;10;02/02/18;16:50;209.3500000
SBERP;10;02/02/18;17:00;209.4100000
SBERP;10;02/02/18;17:10;209.8000000
SBERP;10;02/02/18;17:20;209.3300000
SBERP;10;02/02/18;17:30;210.2000000
SBERP;10;02/02/18;17:40;209.6100000
SBERP;10;02/02/18;17:50;209.8000000
SBERP;10;02/02/18;18:00;209.6800000
SBERP;10;02/02/18;18:10;208.8700000
SBERP;10;02/02/18;18:20;209.0500000
SBERP;10;02/02/18;18:30;209.0000000
SBERP;10;02/02/18;18:40;208.9400000
SBERP;10;02/02/18;18:50;208.8000000
SBERP;10;05/02/18;10:10;206.2200000
SBERP;10;05/02/18;10:20;206.5100000
SBERP;10;05/02/18;10:30;207.7900000
SBERP;10;05/02/18;10:40;207.2600000
SBERP;10;05/02/18;10:50;207.3600000
SBERP;10;05/02/18;11:00;207.9700000
SBERP;10;05/02/18;11:10;207.4400000
SBERP;10;05/02/18;11:20;208.1500000
SBERP;10;05/02/18;11:30;207.8000000
SBERP;10;05/02/18;11:40;207.8900000
SBERP;10;05/02/18;11:50;207.9200000
SBERP;10;05/02/18;12:00;208.0000000
SBERP;10;05/02/18;12:10;208.2400000
SBERP;10;05/02/18;12:20;208.1200000
SBERP;10;05/02/18;12:30;208.4700000
SBERP;10;05/02/18;12:40;208.3500000
SBERP;10;05/02/18;12:50;208.0100000
SBERP;10;05/02/18;13:00;208.0000000
SBERP;10;05/02/18;13:10;209.5900000
SBERP;10;05/02/18;13:20;209.8700000
SBERP;10;05/02/18;13:30;209.6600000
SBERP;10;05/02/18;13:40;209.6800000
SBERP;10;05/02/18;13:50;209.7100000
SBERP;10;05/02/18;14:00;209.6900000
SBERP;10;05/02/18;14:10;209.6700000
SBERP;10;05/02/18;14:20;209.8300000
SBERP;10;05/02/18;14:30;210.0000000
SBERP;10;05/02/18;14:40;210.0500000
SBERP;10;05/02/18;14:50;209.9400000
SBERP;10;05/02/18;15:00;209.3700000
SBERP;10;05/02/18;15:10;210.2000000
SBERP;10;05/02/18;15:20;209.3900000
SBERP;10;05/02/18;15:30;208.8000000
SBERP;10;05/02/18;15:40;209.3200000
SBERP;10;05/02/18;15:50;208.4300000
SBERP;10;05/02/18;16:00;208.3100000
SBERP;10;05/02/18;16:10;208.1000000
SBERP;10;05/02/18;16:20;208.1000000
SBERP;10;05/02/18;16:30;208.0100000
SBERP;10;05/02/18;16:40;208.1300000
SBERP;10;05/02/18;16:50;209.1800000
